,04CN_1,04CN_2,05CN_1,05CN_2,14CN_1,14CN_2,04CT_1,04CT_2,05CT_1,05CT_2,14CT_1,14CT_2,p_value,mean_T_N
chr20_20640000_21720000,-0.0255205542905789,-0.291956812249551,-0.0819713783800897,0.0370833800308,0.214372253736434,0.184487471781083,0.070887130771902,0.308027645945776,0.674031903761751,0.531166612684165,0.670276854760928,0.801089592440321,0.03125,0.5031642299561243
chr20_21720000_22240000,-1.34171854475961,-1.19382339727873,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,-0.272183951993467,-1.02627660672161,-0.589183472315167,-1.29871652754063,0.913189292304841,1.01874996694949,0.15625,0.7896258945339368
chr20_22240000_22760000,0.925107932947273,0.886475540953115,0.387768666124862,0.485738493363275,0.0774810575329602,0.29769611386991,0.567735138414108,0.340694072506608,1.46497387712512,1.52762545934488,1.31211494705955,1.41940218736477,0.15625,0.5953796461706068
chr20_22760000_23480000,-0.123239808155044,-0.0378777576464719,0.277155682213673,0.221084446439348,0.281074061692299,0.384466032724403,0.313064532600455,0.307404703911506,0.223329236119819,0.48479660279165,0.562285433059657,0.738273376624737,0.0625,0.2710818713066028
chr20_23480000_23720000,0.544492633418896,0.0299050496369911,0.555490683934927,0.496600913452715,0.91814159568444,0.849884582551184,0.48035368445565,0.860160473005876,1.72468411229474,1.71620622076157,1.43044138844784,1.80256594010293,0.0625,0.7699827267315754
chr20_31440000_31960000,-1.34171854475961,-1.19382339727873,-0.907287832912115,-0.933147441705155,0.0771517334585115,-0.817445866451741,-1.00654916563781,-0.159974121085981,1.00473340226364,0.306020866309079,0.985670866776274,1.60024182727475,0.03125,1.3077358375914652
chr20_32800000_33400000,1.46465079017859,1.39250049412935,1.40635522580486,1.45912763646293,1.44296800497429,1.47807506374408,1.08827761984262,1.20048796380686,1.93263923555864,1.8148655446326,2.32610839880026,2.1731410469255,0.21875,0.3153070990453968
chr20_33400000_34040000,1.15996178844674,1.46672229106043,1.290493800387,1.43374852213307,1.23990243468799,0.967751195616856,1.13308778779329,1.31449077834696,2.11119453875567,2.1138115207018,2.37972284527017,2.45402168504439,0.15625,0.6579581872633657
chr20_34040000_34640000,1.01707903515661,1.02658336173488,1.45124368776063,1.36763116814687,1.49680107665294,1.3885162647321,1.2910700919061,1.2444452716242,1.70811790344357,1.71778516060998,1.99059872631574,2.04174649129673,0.03125,0.374318175168715
chr20_34640000_35200000,0.456832340199827,0.382059223806971,0.618085064583732,0.694661612783697,0.421591801461793,0.563936858532484,0.330332505172039,0.684184233753965,1.63017246035507,1.43976532220295,1.60944355471415,1.91647242906227,0.0625,0.74553393398199
chr20_35200000_35720000,0.83164308944362,0.819235194984265,1.26774004642545,1.29541101739254,1.58158133807101,1.1473780308322,1.23333663663094,1.12881673838654,1.475185441753,1.55270281190898,1.7308026421294,1.97556278912188,0.03125,0.3589030571302758
chr20_35720000_36240000,0.425368650873117,0.691226979555617,0.841090171581147,1.05840623463851,0.979772612461862,0.914309048371667,1.02965865993466,1.06481521505235,1.50949900429228,1.63869495118344,1.64337120687858,1.98404439973087,0.03125,0.6599849565983767
chr20_36240000_37240000,-0.107988555801169,0.0589790366670306,0.279829817197095,0.291879442433442,0.24999342094836,0.106797121291451,0.278590772033723,0.482047903594601,1.02117270323274,0.805135986390591,1.31748691252558,1.63585158193641,0.03125,0.7767992628295726
chr20_37240000_37760000,0.658568657544691,0.570676727950286,0.500189993819384,0.640002164759192,0.572403774113488,0.547008952636433,0.272034808902409,0.507975678753659,1.24293729715968,1.41282486696936,1.21722300000148,1.58203647434772,0.15625,0.457696975885139
chr20_39560000_40440000,0.123500710811383,0.287035162277532,0.425464455615765,0.502343850968353,0.428201950955288,0.686740754660271,0.42676324612031,0.501982127533821,1.02898745302892,1.0306613471063,1.22282315951796,1.50052780518221,0.03125,0.5430763755334881
chr20_40440000_42040000,-1.34171854475961,-1.19382339727873,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.205632444969025,-1.00654916563781,-1.02627660672161,-0.125331944304287,-0.471944505800319,0.0279882565219162,0.469595523174171,0.03125,0.5413074670449183
chr20_42040000_42840000,0.779692002083411,0.62493056961202,0.684888211351632,0.869580137011825,0.56436636658786,0.758555380222562,0.74996110832398,0.729572995522009,1.56041147142153,1.41762987150317,1.86998101707467,2.09727751652556,0.0625,0.690470218916935
chr20_43560000_44000000,1.42454978791676,1.34691899138366,0.776829710918194,1.00409508123132,1.23795441651662,1.20071135950026,1.10002896227486,1.06739692793221,2.12840962200927,2.00227830398134,2.60834523312487,2.51749731225303,0.15625,0.7388161690181279
chr20_44000000_44680000,0.826835681611337,0.999075864758404,1.118192699398,1.16588457557403,1.32215059422409,1.29029518514601,0.914512726225227,0.883273777989627,1.70352300913869,1.6408799005477,2.26258859787346,2.3107597885023,0.09375,0.4988505332608557
chr20_44680000_45400000,0.11304050403323,0.346882844574443,0.367955001571811,0.432964947446284,0.628511967528924,0.589357783890852,0.553417611686699,0.530934460841743,1.40188167787572,1.22933121168146,1.92291491333103,2.15586700105783,0.03125,0.8859389712381562
chr20_45400000_45800000,0.0143228940057885,-0.0382849236788151,-0.907287832912115,-0.933147441705155,-0.798753583412814,0.234336425920413,-1.00654916563781,0.390925003637893,1.45970315174789,1.33111882483995,1.42074450742114,2.00560567778492,0.09375,1.3383937435961133
chr20_45800000_46280000,1.01891807732175,0.694404927828073,0.513217117478407,1.09127156515005,0.50212316237115,0.140168341338553,1.36049367770216,1.24583808203518,2.02892850228293,1.87597495723506,2.29343916218749,2.26389211982911,0.03125,1.184743884963991
chr20_48680000_49480000,0.958310609826409,1.12498845165859,0.957566028933816,1.07307740391892,0.863719045407608,1.02033175376052,1.52312010975157,1.60295814625009,2.53875559398141,2.56238711752839,2.77070845197934,2.73859632023549,0.03125,1.2897554077034044
chr20_49480000_50360000,0.453484419286248,0.311519359330909,0.0819949558524974,0.393350283925113,0.114794129023981,0.479312548301896,0.562071060537414,0.480396319291688,1.13278838452324,1.12434907481656,1.73985955961842,2.01036813074206,0.03125,0.8692294723014564
chr20_50360000_50840000,0.813112252521207,0.75591768452265,1.06968105422529,0.915525422471745,0.905744126496351,0.654932779040947,0.941820237607615,0.90852704761382,2.00583050119978,2.03702036317736,2.08285044204901,2.27180499537953,0.03125,0.8554900446248207
chr20_52080000_53000000,0.995021150363373,0.88328131846649,0.233700063969498,0.547278808753915,0.334035816645667,0.181912452388585,0.623047676081301,0.67759916322531,1.39867060871009,1.40054808155963,1.69293333917306,1.68005435758771,0.15625,0.7162706026249288
chr20_53000000_53320000,-1.34171854475961,-0.234361207788996,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,-1.00654916563781,-1.02627660672161,0.323014980106431,-0.00586929256817883,0.386086025186597,0.517856655150188,0.09375,0.7034961787576746
chr20_54960000_55680000,-0.244352155696203,-0.290725397884071,0.220417318597131,0.164807895363157,0.189044269115588,0.331031010784114,-0.0617051186740935,0.173798003087139,1.12249253024444,0.413719798934194,1.23902323580281,1.8179383425022,0.03125,0.7225073086028289
chr20_55680000_56000000,0.624946021947149,0.818080388813242,1.0628918152108,0.73474771944151,0.356767100059998,0.322542897114244,0.764536447820096,0.741442404480854,2.26128594770918,2.21087828996426,2.5748949376568,2.91628246244609,0.0625,1.2582240912483895
chr20_56000000_56880000,0.785189515047906,0.633587469379063,0.846462721853381,0.636752189570049,0.598263436580271,0.662261825218238,0.343573243797769,0.559670547138896,1.55614226109184,1.68848605875336,2.82034521176142,2.76678169900253,0.15625,0.9287469773161514
chr20_56880000_57360000,0.195489376747263,0.375368467613273,0.921667467891171,0.715426273011147,1.02450325125028,0.611633551202595,0.440083638934756,0.639809811895313,1.155140205273,0.63669956861546,1.90061802333308,2.30247935397788,0.0625,0.5384570357189601
chr20_57360000_58240000,0.212646217634925,0.3510813309864,0.595661409890236,0.683962615537813,0.527543339180906,0.594424456655959,0.575252060183666,0.496293072883905,0.818915029227927,0.750667086395053,1.76115511284649,2.22314606379394,0.03125,0.6100181759074572
chr20_58240000_58520000,0.206179589707872,0.389041928439255,0.286881753897448,0.227626611090263,0.523052181200558,0.486683771993837,0.0875831970230179,0.0753585250023998,0.744061155908587,0.927393041666446,2.15706585709186,2.64038480297413,0.15625,0.7520634572228679
chr20_58520000_60560000,-0.845423194708646,-0.718850328374985,-0.907287832912115,-0.389840618994134,-0.179600829348013,-0.217571485276699,-1.00654916563781,-1.02627660672161,-0.0965625975585559,-0.301657584866986,0.816637391216263,1.2653906390155,0.3125,0.48492606084356554
chr20_60560000_61640000,0.417773217564035,0.478631444682569,0.700239243564083,0.613761736630172,1.05000041277126,1.08507969655472,0.835204819722236,0.776652806443756,1.17564785958228,0.980114522396954,1.89239063905128,2.06572121177343,0.03125,0.563374351200516
chr21_17440000_17800000,-0.475902798999744,-1.19382339727873,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,-1.00654916563781,-1.02627660672161,-1.366799496319,-1.29871652754063,-1.22281507850213,-1.3444724094615,0.0625,-0.35654472723706354
chr21_17800000_18720000,-1.34171854475961,-0.559444556717329,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,-1.00654916563781,-0.444092503922878,-0.926039585993764,-1.29871652754063,-0.714172614440075,-0.655409890147428,0.5625,0.05213625637936303
chr21_30360000_30960000,0.777471734121159,0.975289501954944,0.615829939812057,0.67276649990173,0.70955764326725,0.812148943274574,0.574078673889887,0.732590218264501,0.0976102125635049,0.174643832149867,0.465334516969076,0.400989238099452,0.03125,-0.3529695950659044
chr21_30960000_31360000,-1.34171854475961,-1.19382339727873,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,-1.00654916563781,-1.02627660672161,-1.366799496319,-0.643603671035339,-0.256519525111674,-0.625709316113112,0.3125,0.17778648093026983
chr21_32480000_33120000,0.134624163742852,0.107568274981685,0.597680133574429,0.367404096236386,0.415461033453786,0.376416677645951,0.532968174969429,0.317022061662479,-0.423932948518425,-0.360921705811668,-0.268355770376689,-0.405873830698725,0.15625,-0.434708066401448
chr21_33120000_33720000,-0.143417854576142,0.0206384205821051,-0.0966850807269589,-0.141299555410977,-0.00774538091309379,0.179106509916701,0.753741079676688,0.903867002752216,-0.761799403008165,-0.510086719585205,-0.0257918232783094,0.0583431978330746,1.0,0.10127937925311079
chr21_33720000_34040000,1.01113579792723,1.22450018960467,1.21077648497162,0.940874333448635,1.41015993855021,1.3649223741157,1.70494873728451,1.44973612088042,0.519235885570248,0.658852255112693,1.30860142880886,1.14707793946568,0.84375,-0.06231945858260923
chr21_34040000_35120000,0.592857409861321,0.742706538383587,0.657981903808133,0.755945056335347,0.812002991872883,0.836107290618782,0.77775608204112,0.911714787031213,0.134306473939525,0.158764824869738,0.366683532470017,0.357277879818691,0.15625,-0.2818496017849582
chr21_35840000_36040000,1.89486333880313,2.23322112530678,2.21852474497329,1.9634875779803,1.29143654211682,1.26265491988561,2.04138483615731,1.69289546717677,1.78859650291944,1.6841532619947,1.79235649159042,1.77275054894387,1.0,-0.015341856713903645
chr21_36040000_37520000,-0.0225460094525392,0.212610413839345,0.155860807220182,0.0974643588632726,0.155501659613554,-0.0767079289035196,0.649915269078992,0.77498339178788,0.224630105190834,0.359189103021837,0.216315780225854,0.375485849094607,0.03125,0.3463893662032848
chr21_37520000_37840000,1.4929876918935,1.37533560853624,1.15489950303418,1.50791653042292,1.14238193981882,1.50833352483653,1.85072080210213,2.0298681508428,0.818307309313903,0.793733171017423,0.957549053528858,0.84940582242669,0.5625,-0.14704508155173102
chr21_37840000_38440000,0.3928284482246,0.505217356357102,0.149874620292029,0.267365574248585,0.42547735092369,0.388447432463804,1.03821994603376,1.00613713807422,0.481989463757318,0.578834856749339,0.656885564406001,0.6342050364823,0.03125,0.3778435371655214
chr21_38440000_39080000,0.450783968608571,0.488597389489669,0.80645236509508,0.627228305626184,0.936138355496983,0.73982779561148,0.740671278364412,0.717016505665093,0.283095246118751,0.224305503180681,0.515043112406099,0.391522550095789,0.15625,-0.1962289973495237
chr21_39080000_39800000,-0.593306340021891,-0.609514788671792,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,0.100049493526393,-0.0703678449680662,-0.54344807365525,-0.473466201671404,-0.515786828072403,-0.540582296680812,0.03125,0.4359756836089943
chr21_39800000_40920000,0.591891571850647,0.54269784177281,0.443073669115659,0.517852036474344,0.708945514962219,0.660826308609202,1.10414323371112,1.17791228745341,0.462966387316963,0.411138984406485,0.334519074760516,0.287889998042626,0.84375,0.05221383715103989
chr21_40920000_41120000,0.925799784921815,1.13943281692032,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,1.38752504092311,1.07528309106308,1.01498704666258,1.23170406012998,0.197662831112637,0.851928739081074,0.0625,1.1917488219353582
chr21_41120000_42560000,-0.713568778107894,-0.494445331904957,-0.332761993516333,-0.371538032803734,-0.0570973051279668,-0.182263559747116,-0.354211431491646,-0.0952510847663117,-0.651001442395779,-0.616947992378239,-0.676885080696417,-0.694647011898105,0.5625,-0.15621150706974946
chr21_44000000_44280000,1.19307931085748,1.28325594527645,1.55166451780084,1.68159649182208,0.387245932270383,1.13918591763494,1.54278181587445,1.5159078942228,1.13539372367425,1.35362477896177,1.08610702175686,1.10135614049935,0.84375,0.08319054322121766
chr21_44280000_45240000,0.818994432352041,0.813895601650894,1.10735936260099,1.21520326001901,1.33232302492355,1.29816598645739,1.63771526117555,1.64261519438256,0.608619632356193,0.628274547806257,0.870934707421701,0.752467532097168,1.0,-0.0742191321274075
chr21_45240000_45520000,1.44970371677301,1.52793794400073,1.22791459425407,1.38004499541517,1.50503815245814,1.16745087021551,1.96298144574697,1.91672423321841,0.804136310502535,0.860759877843677,1.26967498805693,1.31879812507732,0.84375,-0.020835882111797988
chr21_45520000_45840000,1.46700046418847,1.81869138282176,1.90628156074362,1.92679235549605,1.93127294858699,1.98439238286907,2.21888991764889,2.23307738597,1.25681103001473,1.1583469360673,1.49818296797526,1.36434854184953,0.4375,-0.21746238586337507
chr21_45840000_46320000,0.606039288897057,0.648157793282259,0.735490731798122,0.921317138345309,0.963931436124981,0.895619760102108,1.28788252929331,0.963593149930481,0.49077286864582,0.388780591405664,0.464629036603418,0.457389427302808,0.6875,-0.1195847575613892
chr22_18160000_18840000,0.118744188398355,0.0935083927734272,0.00114276358431469,0.020864286811564,0.266913779915548,0.0833832133556146,0.524623730923339,0.641954017344059,-0.488224336029037,-0.458100611513661,-0.0999150198299324,-0.140138707477107,0.84375,-0.10072625857019382
chr22_18840000_20200000,0.124369487666986,0.312298072492407,0.688078541507334,0.703836835429778,0.951214008863382,0.815844274691116,1.11325307074629,0.997483031632156,-0.0949432740826491,-0.0128920281992844,0.0479762698443115,0.11664457771272,0.5625,-0.23801992883291
chr22_22480000_22720000,0.962048251770094,0.587781125880466,0.659368161455228,0.601678475140438,0.602653079381493,-0.817445866451741,0.959155249727053,1.39956667422539,0.137904330868095,0.179219995289955,0.0837972434363247,0.116863263292151,1.0,0.04673725494383185
chr22_22720000_23560000,0.106781200554991,-0.225737725579621,0.523360635504392,0.283250451196681,0.676321585864669,0.530044418323478,1.02197554765708,0.668771572662313,-0.0188212049894156,-0.0192502304321438,-0.191587069992462,-0.105824623902108,1.0,-0.08979276247688775
chr22_23560000_23960000,0.434012607976348,0.814442510912833,0.426183045024505,0.611894914456474,0.94388735031548,0.421005865132908,1.37246664777431,1.71278787464877,0.366247595936113,0.331363594934848,0.245479457330074,0.565375646252308,0.6875,0.1570490871763125
chr22_25280000_25560000,1.7326057737196,2.07129356007455,2.08786314277945,2.01714024300151,1.33657891652389,1.53166978073963,2.35228454874653,2.50948801435261,1.55519367049681,1.70205667188544,1.78211104294956,1.69626703899728,0.5625,0.13670826176493311
chr22_25560000_26280000,-0.119603972838123,0.0452487228527741,-0.179895304212976,0.0980020654712895,-0.0584407865983442,-0.0933429028658661,0.812553907707094,0.530454576051275,-0.38134743136161,-0.319400342190044,-0.191233015190096,-0.12389516855902,1.0,0.1058607841081408
chr22_26280000_26840000,-0.493260514209343,-0.347782463864557,-0.907287832912115,-0.147675807480885,-0.798753583412814,-0.0349787308186813,0.326152645669892,0.114821164594873,-0.508737101318974,-0.449134391838734,-0.287622788728148,-0.319737376246889,0.15625,0.26758018080506923
chr22_28320000_29040000,-0.100651689424551,-0.392749942494497,-0.907287832912115,0.00446823443079432,-0.798753583412814,-0.817445866451741,0.119254164999667,-0.00595211400620558,-0.820450565702951,-0.754686099327405,-0.466932582222549,-0.395153377250384,0.4375,0.11475001779251598
chr22_29040000_29760000,0.498265929155227,0.454224465596763,0.846976738364378,1.04255282711805,0.900800207345716,1.05415607614578,1.80878055658569,1.57198325648231,0.486161484035024,0.477799370744054,0.365576215291169,0.384311053174921,1.0,0.049605948764542274
chr22_31040000_31800000,0.892500696260158,1.08387092482998,1.24323449959185,1.38299845185481,1.12817454441375,0.97996274899759,1.71792341601863,1.6502598362652,0.647850240158103,0.688847406603656,0.534859867377385,0.538843510122918,0.6875,-0.1553595982337076
chr22_31800000_32480000,0.774611756417761,0.836215560634618,1.2099251453367,1.28503239498957,1.07370976732312,1.01951203239634,1.45981189273603,1.37993546391123,0.49839614909613,0.640779737574175,0.53699137478918,0.543110200167308,0.6875,-0.18999697313734254
chr22_32480000_32920000,-0.0884392854526462,0.0769054104873634,0.34346364754274,0.289517852277926,0.687897263555829,0.0949319510451747,0.282076047825878,0.620592657522068,-0.0931648676514046,-0.0431579191649031,-0.167678828505021,-0.0161661337113597,0.6875,-0.1369626471901882
chr22_33560000_34400000,0.131371134464698,0.0154716705319819,0.0269713367598676,0.244629827256324,0.12730812051299,0.0862268242166519,0.310672342858415,0.65888223532499,0.00102108490793485,0.0146389504017291,-0.100787348214385,-0.152308336678086,0.6875,0.016690002476347443
chr22_34400000_34840000,-0.623638204385804,-0.226091354438228,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,-0.10477918213546,0.312091942821854,-0.677691265543367,-0.609343939908871,-0.298219511474137,-0.443042587357216,0.03125,0.41422995661810996
chr22_34840000_35640000,-0.22508385755585,-0.255216213530708,-0.907287832912115,-0.10854979165144,-0.075320188228062,-0.817445866451741,0.563562778908427,0.538927857819837,-0.447323939930289,-0.387937976987422,-0.345375641694752,-0.370362688939074,0.15625,0.3233990232511072
chr22_36960000_38040000,0.619445054735146,0.709891019024263,0.922930061824387,0.902891573886774,0.95182537404702,0.945355303914612,1.59720904782041,1.56685717218461,0.520550744418086,0.561107017872912,0.389591208775018,0.265224595568768,1.0,-0.025299766798732914
chr22_40800000_41280000,0.803160526544382,0.703947837860817,1.06358147064107,1.00826279642312,0.522699353200141,0.970500733139531,0.979404655049825,1.04437121873491,0.526635535031782,0.515767536616778,0.490496039883204,0.541272810975914,0.3125,-0.16236748691944136
chr22_43080000_43680000,1.04983320428629,1.16149266802517,1.16763744776345,1.03062140393858,1.06843398530492,1.12165452966431,1.83095352709514,1.9426725565425,0.676323803067017,0.641579829572926,0.516004168976196,0.58088855373093,1.0,-0.06854179999966847
chr22_45360000_45560000,0.0813805861164945,0.234330743426238,0.949842313137398,0.886932610352585,1.02787381597493,0.974997176183204,1.50768586830955,1.46324202599293,0.847841898852712,0.897279820980278,0.0485475477831795,0.228792127829208,0.84375,0.13967200742616792
chr22_45560000_45920000,1.61715342211977,1.87971667874981,1.78171272931047,1.59009142594191,1.62275686905679,1.18429067524236,1.88473755015706,1.77102844926824,1.06917029371872,1.16588373104699,0.78246022374779,0.832958044026095,0.09375,-0.3615805847427025
chr22_45920000_46480000,0.637994579687617,0.834344963591036,0.955829309418544,1.14552207059051,1.26348246387337,1.11832978763369,1.48940252424163,1.41418832591288,0.811016281507361,0.867326151220218,0.668276455258266,0.664564195921929,1.0,-0.006788206788747253
chr3_5360000_7160000,-0.708888234820319,-0.605964131607513,-0.342976213192688,-0.383682236016592,-0.798753583412814,-0.213598738479099,-0.473539684234685,-0.501154075187533,-0.730205505475891,-0.74819650761083,-0.470971426377236,-0.466950034174116,0.5625,-0.056192349255210994
chr3_7160000_8560000,-0.423279126285403,-0.631473450178716,-0.313220462185265,-0.282503625763205,-0.144497361117423,-0.178068313302944,-0.409465630110238,-0.439238724422826,-0.698688378120233,-0.584391413638867,-0.384104604821372,-0.445384839152585,0.15625,-0.16470520857219417
chr3_8560000_8880000,0.137746158842351,-0.233902978602379,-0.907287832912115,-0.933147441705155,-0.798753583412814,0.243575694158256,-1.00654916563781,-1.02627660672161,0.667688751860855,0.348127580853128,0.846351738267355,1.05969053405043,0.21875,0.5634671360507006
chr3_8880000_9400000,0.225712315009376,0.157976560466659,0.272019405743933,0.21331930209403,-0.798753583412814,0.269221497956326,-0.154252521312565,0.0561805312808511,0.0371632884233083,0.234676405918248,0.780817570879617,0.590655217110325,1.0,0.20095749907371244
chr3_10480000_10880000,-1.34171854475961,-0.325930892864408,0.113385629548707,-0.933147441705155,0.180414115475185,-0.817445866451741,-1.00654916563781,-1.02627660672161,-0.576334367361907,-1.29871652754063,-0.492481552548581,-0.430587897001259,0.21875,-0.28441718600912924
chr3_10880000_11160000,-0.316582261192197,-1.19382339727873,-0.907287832912115,0.363819816984057,-0.798753583412814,-0.817445866451741,-1.00654916563781,-1.02627660672161,-0.298662523970654,-0.231645823705185,0.762820573046911,0.688908602797772,0.4375,0.42644469667882745
chr3_11160000_12080000,0.113625324332217,0.0909438722909117,0.169963053641315,0.212718428171149,0.273971377592502,0.126819862829502,0.204178033296607,0.320034902324609,-0.208904022124894,-0.1437152713196,0.271836361590177,0.1848751769041,0.84375,-0.05995612303109962
chr3_12880000_13080000,1.88860948019741,2.07654213243481,2.23468488470784,2.35270874239879,2.15263814829463,2.1092476127348,1.35829096733142,1.53737662897277,1.36783797158904,1.03525755435779,1.87307436576682,1.58514208019301,0.03125,-0.6762419054262381
chr3_13080000_13840000,0.108347866028454,-0.26062817059662,0.261838779064122,0.0806749597621194,0.256284867570922,0.0678125473087341,-0.131998916890666,0.0763037043418051,-0.128784053392897,-0.0686621278166403,0.260074604906448,0.332802894686038,1.0,-0.029099123883940585
chr3_13840000_14160000,-0.456426153302189,-0.315976334886987,0.178422781648157,0.124864268534269,-0.798753583412814,-0.817445866451741,0.361074531224085,0.0255644984371721,-0.140561317770819,0.11273236116855,-0.027414842764321,0.38321756796126,0.15625,0.4666546143545387
chr3_15120000_15640000,0.801778243743963,0.327866884400103,0.300485851240584,0.800791033683123,0.392514243090922,0.612668984924166,0.23837374029448,0.37055557520779,0.0279627222875721,0.207988697729837,0.413315884962522,0.613226120272585,0.4375,-0.2274470833880125
chr3_17440000_17960000,0.0198711006947332,-0.156264049639492,-0.0150460764488509,-0.0628296029636819,0.107458980210077,0.0618740513466145,-0.0489969876984626,-0.0893547470478873,-0.182494852261476,-0.247594392890032,0.0563448675865209,0.238354626347507,0.5625,-0.038134314860538296
chr3_17960000_18520000,0.0711200173341338,-0.0614555310359577,0.01570429640766,0.233107406422552,0.27510831085439,-0.00518104497173032,-0.195062488396126,-0.372974232027594,-0.275051227306388,-0.289854528903602,0.02736088468825,-0.116050672813389,0.03125,-0.29167261996164945
chr3_19080000_19920000,-0.41721679608238,-0.276018357885726,-0.155343366207184,-0.202447666680583,-0.798753583412814,-0.0935270323902699,-0.063455235181253,-0.183838366969721,-0.646140087236076,-0.480756466905199,-0.443512319045426,-0.46918034825594,0.6875,-0.05726267015577635
chr3_19920000_20480000,0.261385545886357,0.350589713610927,0.295162642382754,0.235624658340104,0.458850387343185,0.226228266352864,0.0623396281250018,-0.0580458362157371,-0.262990453886062,-0.198290625509098,0.300275122911959,0.346935081593286,0.0625,-0.2729363828161403
chr3_23040000_23760000,0.326688167656014,0.236473209622964,-0.12261042013136,0.463111384608206,-0.0144726496302425,-0.817445866451741,-1.00654916563781,-1.02627660672161,-0.541369832662139,-0.560256422723535,-0.452169339967664,-0.294548570946969,0.15625,-0.6588189607222612
chr3_23760000_24040000,1.3933209698048,1.44619139965005,1.35580516024579,1.28105428483637,1.00578821513308,0.95061936732196,0.440706615559646,0.640509687816025,0.355619005401203,0.400051562273391,0.602835684218884,0.422934559649851,0.03125,-0.761687047012175
chr3_26160000_27160000,-1.34171854475961,-0.674712561022954,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,-1.00654916563781,-1.02627660672161,-0.919559231956719,-1.29871652754063,-0.542142896114224,-1.3444724094615,0.3125,-0.11077516786135055
chr3_27720000_28560000,0.0917191339426804,0.18898054226005,-0.0892938053063215,-0.0133834006133232,0.0704008400205783,0.0233235931110563,-0.314961080500603,-0.33392692596896,-0.326888727658884,-0.213395122430158,-0.000153928526540572,-0.0486621625119714,0.03125,-0.25162247516863956
chr3_28560000_30000000,-0.745307967923403,-0.654656845712547,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,-1.00654916563781,-1.02627660672161,-1.366799496319,-1.29871652754063,-0.365738542213867,-0.412322439990888,0.84375,-0.10330054005100509
chr3_30000000_30880000,0.120999947144281,0.0822642858651503,-0.199676577803392,-0.246578760556358,-0.0739138419250862,-0.10720860714004,-0.227191388367252,-0.0483883296127739,-0.0144099799198995,0.214489804184627,0.959316332079487,0.895538352619449,0.21875,0.36724472423318044
chr3_30880000_31640000,-0.251565961976958,-0.0837718365177832,-0.187013672548196,-0.230920835138447,-0.0525701862215697,-0.0889212095311852,-0.367775243010642,-0.387097000924585,-0.469556814408499,-0.334831193388815,0.375521680526623,0.34585693858415,1.0,0.009480344885395176
chr3_32400000_32840000,1.09345984872658,0.93082632106943,0.667544294872275,0.613384445132843,0.776614046533466,0.939373036719213,0.298739962030091,0.436358453401123,0.235239620204862,0.214111287684854,0.727851166752969,0.544237097179011,0.03125,-0.427444067633483
chr3_32840000_33080000,0.0530206206531174,0.203546061229587,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,-1.00654916563781,-1.02627660672161,-0.265460421552009,0.346541963740645,0.0916274153670797,0.533704609384567,0.5625,0.31227597286333053
chr3_36840000_37440000,0.612812836467851,0.670632911526507,0.824000081794033,0.483091682482085,0.479038188242313,0.43944889514989,0.151010426290086,0.139112877379392,0.163188039692024,0.044435546970724,0.589181987367568,0.596036669344701,0.15625,-0.30434317476969736
chr3_37440000_37960000,-0.0427272418505022,0.011081486695773,0.230134190352028,0.372625699535141,0.0682042740373293,0.508382394154542,-0.191535940237072,0.187563375438527,0.0871092656829241,-0.0598986210156224,0.474317879417805,0.370083351100213,0.84375,-0.04667691542292271
chr3_37960000_38640000,0.704681954341239,0.981203036883164,1.00158942040975,0.950683997425992,1.19651306036109,1.30488924298938,0.720894427430832,0.65328049622762,0.290763792861932,0.261800039719518,0.661357229659193,0.613725262053992,0.0625,-0.4896232440762547
chr3_38640000_39160000,-0.23569514339557,0.132043808587805,0.10000348667134,0.351223169118061,0.277389704999616,0.244063753183354,-0.0119409724521413,-0.0499201456845921,-0.346466068564695,-0.286197597566546,-0.247161252147979,-0.111184473223639,0.09375,-0.3203165481340331
chr3_39160000_39520000,1.8267984101778,1.79719426762161,1.41548093825417,1.71474290250697,1.40127332566283,1.51754279924892,0.930583826937861,1.19329702117945,0.72006159847445,0.994668834357008,1.72669890082481,1.58840899423627,0.15625,-0.4198855779104085
chr3_40360000_42280000,0.0852181479240929,0.168714386652759,0.180407376769551,0.335968869920248,0.219068880654069,0.35995610532157,-0.20963446799348,-0.0138660320146462,-0.115492666836695,-0.0926098059407896,0.423992891541507,0.416484795497473,0.21875,-0.15674317549815348
