,04CT_1,04CT_2,05CT_1,05CT_2,14CT_1,14CT_2,04LT_1,04LT_2,05LT_1,05LT_2,14LT_1,14LT_2,p_value,mean_M_T
chr19_10120000_10520000,1.32601446538752,1.37376815715565,2.01807583581499,1.96095547334688,1.44221664491216,1.51921321583091,1.65460820472368,1.9427710009301,2.24246476282027,1.96324803891411,1.00483147644382,0.931979940637558,1.0,0.0166099386702383
chr19_11680000_13040000,0.980573959141765,0.935526167225174,1.03085524801927,0.957357716107333,1.07546041277005,0.933798740201277,1.26412057972179,1.12836820559634,1.53607842702071,1.52820761281418,0.81319751607617,0.862283456813673,0.21875,0.20311392576299891
chr19_13040000_13840000,0.804816097936288,0.869839291028177,1.08663345355025,1.16543357452134,0.700847562196376,0.636410425392766,1.09248557932878,0.670894746246794,1.26649157383555,1.35737164465117,0.503430825418185,0.47386821603736,1.0,0.016760363482106966
chr19_13840000_14840000,1.12561467662074,1.19379313113953,1.11257763225807,1.10571870161549,1.21949162144912,1.19608137825871,1.45375920811964,1.50287495396551,1.86808665953139,1.89846175951363,0.96118144154386,1.02111926421799,0.15625,0.2920343575917268
chr19_14840000_15760000,0.286254225430647,0.188007360018082,0.6452456501014,0.548052968983671,0.311492922090618,0.369751300992204,0.523139197179455,0.366693436974385,0.460437640136247,0.38954494945128,0.0399295299581311,-0.0441834192983918,0.4375,-0.10220718220258596
chr19_15760000_16720000,0.488633392565471,0.555348960564569,0.78238919809644,0.806006427809471,0.827677251473193,0.754207612477966,0.974479942213569,0.908513484229356,1.1266438315121,1.39215320827272,0.298964528623541,0.285839890690399,0.6875,0.1287220070924291
chr19_16720000_17600000,0.989975559151662,0.952818948526318,1.09033898225346,1.14451729187317,0.86328502574814,0.712673001733959,1.3533159599273,1.28718564847484,1.22557910856054,1.35259422583464,0.239238492799853,0.304477387623794,1.0,0.0014636689890428212
chr19_17600000_18160000,1.37034382825047,1.38911882829885,1.79028540338102,1.86889086455276,1.62827619883038,1.54193155084224,1.58507301884693,1.49413222743818,2.13123001113447,1.97462344270306,0.603135319203213,0.809647675540477,1.0,-0.16516749654823126
chr19_18160000_18560000,1.98244234691579,1.94752057819433,2.42353998121833,2.42457266448402,2.31328461184594,2.25051392509662,2.11319059959208,1.97206349424412,2.85535770624657,2.65058020932972,1.64332260875485,1.58983308290517,1.0,-0.08625440111375315
chr19_18560000_19360000,1.06485922477529,0.934275001352503,1.25040658239799,1.12377008850229,0.968955350373304,0.939002868127983,1.32096355288122,1.1386612740422,1.30959049079411,1.58100958167159,0.71498155671715,0.760528703330564,0.4375,0.09074434065124581
chr19_19360000_19680000,1.24451062387727,1.09610627981764,1.7113253970742,1.75611733913519,1.46709352091806,1.67314074589311,1.31844777269871,1.23107303946362,1.68249920523248,1.26220699083599,1.34246856005296,1.55279472488478,0.5625,-0.09313393559115513
chr19_22240000_22440000,-1.30551020739185,-1.33799917035919,-1.76111301551222,-1.69240140561237,-1.61153001888613,-1.75221730466221,-1.0164440751305,-0.854189489419064,-1.25338538506162,-1.10485547704251,-1.69860857070589,-1.71424793969033,0.09375,0.30317336422900953
chr19_30760000_31120000,-1.30551020739185,-1.33799917035919,-1.76111301551222,-1.69240140561237,-0.800891629724684,-0.927224288962267,-1.0164440751305,-0.854189489419064,-1.25338538506162,-1.10485547704251,-1.69860857070589,-1.71424793969033,1.0,0.030568130085444567
chr19_31120000_32840000,-0.820441960681257,-0.868991643225094,-1.0061940935391,-1.15939478478846,-0.673623927764192,-0.897756773699626,-0.46872115204898,-0.854189489419064,-0.736432851882952,-0.559316759474112,-0.990286135722071,-0.915623960067651,0.4375,0.15030547251381643
chr19_32840000_33080000,0.751889591272905,0.716284439237411,0.699839400270578,0.750909531837553,0.955949693862681,0.767688117873377,1.11314860860101,1.67006173474681,1.21638382809926,1.48421338448746,0.738915904666891,0.756503440400621,0.15625,0.3894443544412579
chr19_33080000_33560000,0.353809199779555,0.587858294658324,0.810401138220125,0.850898785556478,0.665948588543926,0.639242256433862,0.675787347830059,0.651370493179915,0.692784275280613,0.816353416508836,0.542949328729999,0.442016338394455,0.6875,-0.014482843878065532
chr19_35200000_35480000,0.373657798870215,-0.0467351219484911,0.501660962134847,0.796692884014422,1.0341621482887,0.837565094664593,-1.0164440751305,0.560206034852529,1.04916291162592,0.434268486910744,0.625660769463187,0.221276932049622,0.5625,-0.2704787843754641
chr19_35480000_36640000,0.79978613140667,0.757805690048096,0.841613945704839,0.895067617882716,0.758222370348764,0.686675590516922,1.35128754770071,1.35960455860159,1.31106215249677,1.38961111982307,0.494601048755877,0.420515926642968,0.15625,0.2645851680188297
chr19_36640000_38400000,0.149118345011987,0.121384090342643,-0.496425127422797,-0.440516050287509,0.0151666431664004,-0.165475612988311,0.198368468013655,0.0376163471994595,-0.0314323193150446,0.0701796422091052,-0.149252131946844,-0.0792470574729815,0.4375,0.14383011014415603
chr19_38400000_38760000,0.923130552739412,0.550017314917755,1.63450339323124,1.71264529280814,1.62576461307841,1.52527051985782,0.900118388910826,0.659479901963136,1.40638773876623,0.909589213509519,0.742425812351099,0.984171539740256,0.09375,-0.3948598485652852
chr19_38760000_39560000,1.22657412265849,1.05530773485034,1.27771720711406,1.32618594520837,1.14113086119699,1.23967943357272,1.50942057098753,1.75151275180073,1.6407562911129,1.69339480795175,0.869782715303916,0.794871070533531,0.4375,0.16552381718156473
chr19_39560000_40120000,1.42434622518715,1.29818192411275,1.26541396911104,1.16351915506831,0.844721873807076,0.882990432825872,1.52347305081043,1.76629638852026,1.93152384648297,2.10835409015988,0.614914761600203,0.63817714575492,0.3125,0.2839276172027443
chr19_40120000_40320000,-1.30551020739185,0.318357372199455,0.479812332152475,1.0323704016903,-0.0396036637378621,0.232502764718086,-1.0164440751305,-0.854189489419064,-1.25338538506162,-1.10485547704251,0.17809256770111,0.18433681970908,0.3125,-0.7640623398123513
chr19_40320000_40760000,0.569807684601894,0.309525179011929,1.14363301085413,1.23136350257516,0.984239006573642,1.06615018963872,0.947542889519013,0.693524921032827,0.695306968920555,1.00357407193611,0.314662157521436,0.471811592179202,0.3125,-0.1963826620243886
chr19_42560000_43160000,1.14141638884806,1.16331698582418,1.52709262821935,1.72287180593627,1.29509741448865,1.3733250892864,1.21112606681011,1.41011882284081,1.822291970151,1.82976734896624,1.09431451783319,1.02961459715014,0.84375,0.029018835191430226
chr19_43160000_43960000,-0.769141679441515,-0.821352276907596,-0.565325181860553,-0.527750542036712,-0.548249127909967,-0.629546212207344,-1.0164440751305,-0.854189489419064,-1.25338538506162,-0.528038089668025,-0.576237534710034,-0.624126612216507,0.09375,-0.16517602764034378
chr19_43960000_44320000,1.65484296945649,1.71256087413913,2.22914676699736,2.27165009645075,2.19589141067315,2.1566328487618,2.16831317524121,2.28420549757464,2.62024954104498,2.01763842479259,1.83131571771823,1.97372704972114,0.4375,0.1124540732690189
chr19_44320000_45160000,0.443100902394977,0.265744980212893,0.613857581392326,0.674126209779833,0.457335887419652,0.34734119149403,-0.319643549572757,-0.0971426073654125,0.645737229510006,0.180607391174379,0.284528761283773,0.222578070082337,0.0625,-0.3141402429302309
chr19_45160000_45360000,2.99153594676162,3.42440366168524,3.3158800645035,3.40414960082908,3.91365830723562,4.14476104523339,2.83814974227477,2.7619888228945,4.06104855278587,4.07003039963407,2.93796185921097,2.89283558443576,0.5625,-0.27206227750208534
chr19_46000000_46400000,2.01080530885757,1.79714563885784,2.2778368201115,2.25999422631011,2.00605832195815,1.96261794241903,2.30379882052995,2.1482957775004,2.79013451175494,2.78291122357747,1.79461614580735,1.78480180447358,0.15625,0.21501667085491505
chr19_46400000_47160000,0.405017584602189,0.613923365865597,1.25648409320213,1.26833451071512,0.749230072995437,0.627590812970018,0.487271374170388,0.542116384867298,0.876712340649441,0.660474092501786,0.150927260969204,0.237572786989914,0.09375,-0.3275843667004102
chr19_47160000_47880000,1.66775069470475,1.31555064590104,1.51058528665935,1.49162028683495,1.45698102336989,1.45982264590805,1.69961527550907,1.52253383997676,2.05066154874758,2.11830379072495,1.14567762607991,1.19909162476788,0.5625,0.13892885373802
chr19_47880000_48440000,0.540191778252684,0.512378435584032,1.06031594124741,1.076915383692,0.854017514294357,0.947610116222865,0.620179388678401,0.708360918841941,0.898520576840365,1.23378617104749,0.535512031573206,0.405831606832313,0.5625,-0.09820641257993867
chr19_48440000_48880000,0.884206222230287,1.01133684160725,1.36765036589271,1.28593864268664,1.08574960580294,1.00066878129078,1.36684420989971,1.42284667216073,1.62684179962915,1.57694115846423,0.755486923723916,0.657951976842444,0.5625,0.12856038020159555
chr19_48880000_49160000,2.52448597123122,2.24873228602717,2.96311290142663,3.16937035389683,3.1820167399891,3.02713727272342,2.76945387020395,2.86716003375606,3.01335612459773,3.10403606547846,2.48584574087826,2.40389945312198,0.6875,-0.07851737287632155
chr19_51840000_52320000,0.662563277674311,0.809938692770866,0.286821887458162,0.407676505698515,0.471722542580663,0.208470555201394,0.770129079506492,1.05643263466046,1.02162129325556,0.744765514707165,0.182820341307722,0.189785920111736,0.3125,0.18639355369420396
chr19_52320000_54320000,0.583874111651394,0.448388564465312,0.0844363791609612,0.0834695260967323,0.253573304788753,0.153857857009367,0.570194663179629,0.324525295104935,0.964012465945754,0.819188865825723,0.165498099743166,0.185643429819142,0.6875,0.23691051274097158
chr19_54320000_54680000,1.45668868353683,1.26453906796572,1.35316171590567,1.47731978289793,1.35175337531098,1.23679663706112,1.62330393958765,2.15897530383757,1.98737362682162,2.01074930083016,1.19697450366007,1.11119598142847,0.15625,0.3247188989145484
chr19_54680000_55000000,0.859627830108479,1.13734729068507,1.58727799435664,1.72671419827012,1.0397308298478,0.66172485909974,1.74239466421076,1.58358509036935,1.80013456502106,1.53179031297462,0.851343131853194,0.877078410732126,0.15625,0.22898386213221
chr19_55000000_55560000,-1.30551020739185,-1.33799917035919,-0.26755219813699,-0.113926567048559,-0.747151791040374,-0.724874703507307,-1.0164440751305,-0.854189489419064,-0.054604502133138,-1.10485547704251,-1.69860857070589,-1.21821179325171,0.4375,-0.2416498783664235
chr19_55560000_56440000,1.05548223754467,1.00774456912902,1.03639039729135,1.18044498002743,1.11890306557165,0.990277468893716,1.23496476521529,1.49044032933505,1.54354404518717,1.67739721340228,0.686231716472421,0.696515181513413,0.3125,0.15664175544463133
chr2_3920000_4840000,-1.30551020739185,-1.33799917035919,-1.34118047795002,-1.13591529439318,-1.61153001888613,-1.32807853836685,-1.0164440751305,-0.854189489419064,-1.25338538506162,-1.10485547704251,-0.873171223057787,-1.15312294505347,0.03125,0.3008408520970447
chr2_5640000_5920000,-1.30551020739185,-1.33799917035919,-1.76111301551222,-1.69240140561237,-1.61153001888613,-1.75221730466221,-1.0164440751305,-0.854189489419064,-1.25338538506162,-1.10485547704251,-0.651107758524491,-0.289461800919346,0.03125,0.7152211893877399
chr2_7080000_9040000,0.0634925939526089,0.130702316666424,-0.217048728046183,-0.169728994821383,-0.134501097298056,-0.0197692241867401,0.0687149239805107,-0.0493073897342609,-0.0425780299663994,-0.0923117285543728,0.196335626161378,0.2297847592369,0.21875,0.10958188247618081
chr2_9040000_9560000,1.20135142310927,1.10327061704387,0.888120259638636,0.919436178852851,0.903606163193498,0.955624253532363,0.758282638631066,0.736097159086547,0.557338365322549,0.294939189767764,1.50445089864569,1.47510615571418,0.84375,-0.1075324147004485
chr2_9560000_10200000,1.17042307965553,1.19187196458629,1.20376074464045,1.15687338201887,1.09982081260731,1.18909769714182,1.4011219328429,1.6507867847306,1.32533070342237,1.33283717597683,1.37209741751997,1.44944490195487,0.03125,0.2532952059662117
chr2_10200000_10920000,1.16054960860438,1.01929803331175,1.00295553865724,1.11605090492061,1.31185008290371,1.06799091470261,0.805246314235087,0.794134322649655,0.880147205188079,0.667147729339388,1.54008127089701,1.49130981438538,0.6875,-0.08343807106761703
chr2_11880000_13280000,-0.437972620355874,-0.693835007017374,-0.522766362099081,-0.351937899957194,-0.690857694082162,-0.717394820622672,-0.276946374627371,-0.854189489419064,-0.0708733592454681,0.0809218321152325,-0.537868421164858,-0.7257538650502,0.21875,0.17167578779043813
chr2_15400000_15800000,0.0345292310896823,-0.00122041501468536,-0.0656439782249551,-0.341809225277504,-0.422430120533593,-0.382518924699199,0.41059886967055,0.255963313914771,0.0370043887538812,-0.102197772983241,0.241433911996629,0.240868670509393,0.03125,0.3771274690870396
chr2_18040000_18560000,-0.132326257813093,-0.33962296475019,-1.0554964187116,-0.991237046483414,-0.973253235145419,-1.11627854256307,-0.164374660101263,-0.854189489419064,-1.25338538506162,-1.10485547704251,-0.801564778329256,-0.782245392394271,0.6875,-0.05873345281353326
chr2_18560000_20160000,-0.162384384821079,-0.195483232812294,-0.478700985028078,-0.417735062792453,-0.230313318332615,-0.284974385831265,-0.0326884177838517,-0.0144274564670421,-0.358118280636492,-0.252517492738151,-0.118528012513879,-0.123678863073252,0.03125,0.144938807734186
chr2_20160000_20560000,1.54280915762163,1.6120762447575,1.21758779450454,1.43736648172845,1.92215481980257,1.73381436602003,1.55140079297177,1.45073103715017,1.1603981506234,1.4301904562516,1.77783601355079,2.06349561237602,0.6875,-0.005292800251828433
chr2_20560000_20960000,0.964952160058935,1.24039629899827,1.40188033887426,1.43532185337986,1.68321709552077,1.50145355899161,0.673153153650978,0.955337687264259,1.09472563531194,1.22453873760772,1.55173436494887,1.54285584922944,0.0625,-0.19747931296841603
chr2_20960000_21320000,-0.260981565414613,-0.315729494799953,-0.354609441388732,-0.311593718383074,-0.435666836475911,-0.848885981481948,-1.0164440751305,0.391679989628124,-0.287603386420191,-0.0868498468315279,-0.826300742160893,-0.117600127681829,0.84375,0.09739147489123562
chr2_21320000_21600000,-1.30551020739185,-1.33799917035919,-1.76111301551222,-1.69240140561237,-0.0386616937691587,0.393772676264576,-1.0164440751305,-0.854189489419064,-1.25338538506162,-1.10485547704251,0.612624996001953,0.487119355612169,0.03125,0.43546379022344006
chr2_21600000_22640000,-0.798706471963749,-0.842339728527167,-1.76111301551222,-1.69240140561237,-1.61153001888613,-1.32238165613886,-1.0164440751305,-0.854189489419064,-1.25338538506162,-1.10485547704251,-1.30179166448913,-1.30787309203909,0.21875,0.19832218557643033
chr2_22640000_23160000,-1.30551020739185,-1.33799917035919,-1.76111301551222,-1.69240140561237,-1.61153001888613,-1.75221730466221,-0.248450533143262,-0.854189489419064,-1.25338538506162,-1.10485547704251,-1.69860857070589,-1.08832263921075,0.0625,0.5354931713068125
chr2_23160000_23960000,-0.436651524771509,-1.33799917035919,-0.307952779710471,-0.2744815770906,-0.300849353658739,-0.2993713270666,-0.358682865701933,-0.854189489419064,-0.699974861624602,-1.10485547704251,0.0501959989130324,-0.150731217879212,1.0,-0.026822030016196652
chr2_25480000_26000000,0.190484833508521,0.678238679618053,0.395176057003726,0.558470416433094,0.199849808026203,0.234993018699291,0.795995673647106,0.230929629747466,0.909529297196502,1.24759308349613,0.729493393099228,0.661095266970627,0.09375,0.3862372551446952
chr2_27160000_27600000,1.62509029392057,1.73307718655979,1.85233743837001,1.64545691449027,1.79910086283168,1.70876386759777,2.01966517072989,2.19638217830959,2.14277019126004,2.13156785661198,1.9995279207942,2.02784106621364,0.03125,0.3589879700248748
chr2_29160000_29520000,0.345332944540966,-0.0788346653893618,-0.673456562316535,-0.636688533604521,-0.666094535732621,-0.795872652179683,-1.0164440751305,-0.854189489419064,0.0474963208138683,-1.10485547704251,0.205615085779864,0.456917762263005,1.0,0.040025688657736425
chr2_29520000_30280000,-1.30551020739185,-0.649672618856174,-0.874777117034934,-1.02084808781317,-0.845728789563582,-0.714986688864157,-1.0164440751305,-0.854189489419064,-1.25338538506162,-1.10485547704251,-0.412249753800701,-0.900433940084449,1.0,-0.02167243516916284
chr2_30280000_31000000,-0.142937561507801,0.118816760880431,0.12374917671787,0.275396575311981,0.296820796322512,0.326119438019303,0.0735987609292511,-0.00189990368193625,0.535629540904293,0.494575264903895,0.499148342263047,0.602387346266004,0.0625,0.20091236097337628
chr2_32040000_32880000,0.42564226815524,0.213716020504704,-0.0332578102577017,-0.0563857875213213,0.24893121056775,0.100577015960092,0.746961757784843,0.929859543842964,0.532667244737522,0.820549013694176,0.307196952580795,0.408336623771991,0.03125,0.4743913698339214
chr2_32880000_34000000,-0.567654490482255,-0.269279269346975,-0.22258199050603,-0.378348300838578,-0.214849615641756,-0.340160367551657,-0.386883514310239,-0.17284566632756,-0.236084952830358,-0.371986903173321,-0.131649349842839,-0.198104148251158,0.09375,0.08255324993862928
chr2_36120000_36600000,-0.00937746606802608,-0.02735172498694,-0.606400952902006,-0.932819141194716,-0.530533878830697,-0.149860370535828,-0.180519253380994,0.0317645548371047,0.108274163310287,0.367377343720433,0.190053659857327,0.201978579504001,0.09375,0.4958787637277286
chr2_36600000_37080000,0.27289541448763,0.249665997132354,0.35267228527572,0.390258135807156,0.631241634364073,0.895479593695965,-0.0219366179831267,-0.854189489419064,-0.142782292123864,-0.231069346161756,1.04314682322283,1.13147806911366,0.21875,-0.31126098568570315
chr2_37080000_37440000,0.444986168669242,0.41816689741418,0.59251744420131,0.534857546439086,0.833637130769828,0.889060192101955,0.540588123916157,0.768139489100288,0.908121354316004,0.79119364114532,1.07889941746346,1.25314171638894,0.03125,0.2711430604557613
chr2_37440000_38240000,-0.0882134828482285,-0.112127329111642,0.0496017897604484,0.0330925859554917,-0.0911189442405811,0.106672752904168,0.173802425636089,0.195575440707708,0.504225923728037,0.650584818409445,0.385726903365827,0.347138376423669,0.03125,0.3931910859751865
chr2_38240000_38760000,0.137241904156931,0.526500339407976,-0.111122091479278,0.0410870651931033,-0.183817637600719,-0.351039603876473,-0.0345621907790921,0.193814546595587,0.392492048100886,0.19005297989083,0.0429560210344944,0.317913976359374,0.4375,0.1739695675667565
chr2_38760000_39240000,0.623085063691552,0.473061128538713,0.907924678405565,1.00894102779997,0.775151197272008,0.503612849438721,0.977654674992516,0.717458893253703,0.619858888956472,0.640574965798694,0.687697834289622,0.697731806335206,1.0,0.008200186413280686
chr2_39240000_39560000,0.212173049750904,0.427354441152392,-0.345362645182217,0.112150984712535,0.17843815980559,-0.248178001041477,0.895305060119669,1.14102882713217,0.519744023538639,0.805513574337738,0.111232270295941,0.118965819104029,0.0625,0.5425355975550764
chr2_39560000_40080000,0.0955696411813372,-0.464670153499584,0.320013483103921,0.297525179380488,0.0471738423729551,0.0457916496562628,-0.071505724609658,-0.854189489419064,-0.145191433903007,-0.23312270946332,-0.0461168732307768,0.0906832228108018,0.0625,-0.26680777500173397
chr2_40080000_40880000,-0.554737042243401,-0.604742736577718,-1.04743919345101,-0.978601705231242,-0.583551173204188,-0.824907547951464,-1.0164440751305,-0.854189489419064,-1.25338538506162,-1.10485547704251,-0.335303546913352,-0.331158838309552,0.84375,-0.050226235536262265
chr2_40880000_42040000,-1.30551020739185,-1.33799917035919,-1.22448611495557,-1.16251457210218,-1.18257484522363,-1.33855138119028,-0.449297121703735,-0.854189489419064,-1.25338538506162,-1.10485547704251,-0.85986042530741,-0.974520765033775,0.0625,0.34258793794243103
chr2_42040000_42720000,0.620232535700077,0.64334183914792,0.728180979741723,0.831484249876898,0.804142813154836,0.623937050607821,0.662712101023319,0.779692718938713,0.658041160996236,0.956098493998207,1.06732379467221,1.1476164199337,0.09375,0.17002753688885175
chr2_42720000_42920000,1.52219367931103,-1.33799917035919,1.07203933519591,1.15180729420684,1.56372259904438,1.22948260723081,-1.0164440751305,-0.854189489419064,1.41280383940976,2.10204217229642,1.51128337314277,1.37326109268067,0.5625,-0.11208157194162072
chr2_42920000_44120000,0.794803857303189,0.840432013520894,0.743644278885567,0.631905046796367,0.588169135529456,0.491169088393853,0.950916544226453,0.694840658355623,0.806924809714305,0.792996030616215,0.872235880720798,0.826455319264497,0.09375,0.1423743037447608
chr2_44120000_44640000,0.478021314622344,0.351247211784136,0.225390148151604,0.191740090199759,0.677062127746428,0.534022050017779,0.860232904729057,0.765228188697793,0.416060968416631,0.894909119621619,0.572427361592179,0.727502930135878,0.0625,0.29647975511185115
chr2_44640000_45240000,-1.30551020739185,-0.612388157344454,-0.27251582438878,-0.243021278729746,-0.510344166285262,-0.260750692516764,-1.0164440751305,-0.854189489419064,-0.515691429956842,-1.10485547704251,0.0162391952054739,0.0170411831502218,0.84375,-0.04222829442272735
chr2_45240000_45880000,0.0538040671714735,0.026076166642971,0.258794534453948,0.246703789182499,0.401017419523203,0.284226057880982,0.0983321954874945,0.0183493150957195,0.066405927933125,0.145332192835675,0.388117207126792,0.529047104274375,0.84375,-0.004173015350315917
chr2_47200000_47680000,1.81575087985384,1.76514121738107,1.98117942765404,1.80653387124846,1.57029551483608,1.68778104283654,1.6612578788405,1.60003440250889,1.72953370620077,1.37044925241894,1.81724885616906,1.87751466953089,0.5625,-0.09510719802349676
chr2_47680000_48040000,0.669310047202757,0.634446310330191,-0.200407427999517,-0.396320956139192,0.158711425894316,-0.0328245670583645,0.315142632624029,0.5278025253684,0.270936777442008,0.867932738797073,0.382446442503473,0.289543967505528,0.3125,0.3034817086683867
chr2_48040000_48920000,0.0503096115985333,0.187184163935981,-0.278152774906707,-0.0748982286632089,-0.160541971503181,-0.112757587361043,0.214372856623466,0.419078492509874,0.0983792768701683,0.111583663709291,-0.133095722210961,-0.179417557014579,0.09375,0.15329296623114747
chr2_48920000_50840000,-0.85877781283127,-0.898371123000468,-1.09442859256471,-0.955221543892682,-1.17024133801646,-1.12628257214353,-1.0164440751305,-0.854189489419064,-0.792500858820819,-1.10485547704251,-1.00141779347892,-0.991938797184401,0.5625,0.05699608189548411
chr2_52160000_52480000,-1.30551020739185,-1.33799917035919,-1.76111301551222,-1.69240140561237,-1.61153001888613,-1.75221730466221,-1.0164440751305,-0.854189489419064,-1.25338538506162,-1.10485547704251,-0.807325575320275,-1.71424793969033,0.03125,0.45172053012661206
chr2_54000000_55960000,0.27383668243137,0.26756233221206,0.0266344548651017,-0.0427020313190559,0.224072291113618,0.178099232351916,0.290813852047485,0.355461425031223,0.185469072691415,0.405903542074368,0.33977633320447,0.332721559100163,0.03125,0.16377380374901898
chr2_55960000_56320000,-1.30551020739185,-1.33799917035919,-0.362587434187115,-0.659790908098626,0.198230484706944,0.149097812700908,-1.0164440751305,-0.854189489419064,-1.25338538506162,-1.10485547704251,0.367119267789532,0.383877784953684,1.0,-0.02655299188025817
chr2_56320000_57880000,-0.861846994957584,-0.901292800854683,-1.11258760040985,-0.968973275661764,-1.04346370026238,-1.04079374290148,-1.0164440751305,-0.854189489419064,-1.25338538506162,-1.10485547704251,-1.08193897587671,-0.990046692175905,0.3125,-0.061983663276428014
chr2_62120000_62720000,0.438426874894601,0.411322256875634,0.559877048258051,0.601021488947024,0.379330081491985,0.466530376279369,-0.0101068111985802,-0.854189489419064,0.531433050271911,0.284512357329565,0.795863111879681,0.875533331458451,0.5625,-0.2055770960707834
chr2_62720000_63120000,0.214624571830283,0.19242881496248,0.288061731470999,0.315067921394838,-0.281736788160945,0.0862668476450663,0.0576253468253396,0.266421275823161,0.439962031996157,0.399324255484564,0.00231468908528841,0.159195432510665,0.3125,0.08502165543040893
chr2_63120000_63880000,-0.521365109734877,-0.569459088819669,-0.724856932142187,-0.774352288086687,-0.842962682082223,-0.71266023209261,-0.341929925538308,-0.854189489419064,-0.296456450650163,-0.450917656901342,-0.547717958209547,-0.38547342222812,0.09375,0.21149523833528472
chr2_63880000_64120000,0.588186317079321,0.142242858576293,0.284169016808596,0.311800066519967,0.341923061011872,0.44465018450801,1.12359544303248,-0.854189489419064,0.42491722409246,1.32449075204121,0.472931156766836,0.695580131353269,0.3125,0.1790589522271886
chr2_64120000_64760000,0.824041751358488,0.691983881668007,1.07764926583244,1.22288096682755,1.25226230725074,1.10108834658267,0.959301130876935,0.701961562081144,0.777286031217432,0.591559891375585,1.28216346122708,1.29124662551209,1.0,-0.09439796953827151
chr2_65920000_68320000,-0.735502252874134,-0.650682086874184,-0.472820503223759,-0.41351915358386,-0.57246742233414,-0.579071583371949,-0.429868143697296,-0.854189489419064,-0.752930302822373,-1.10485547704251,-0.323490546970087,-0.485518416338221,0.84375,-0.08779822900458756
chr2_70040000_70600000,1.28244137667065,1.311514690078,0.986412768931394,1.08124869194247,1.06179302317282,1.16753987855276,1.43927873271697,1.76210029014387,1.67837782202518,1.72742680878056,1.54848381666124,1.58093316787698,0.03125,0.4742750348094511
chr2_70600000_71280000,0.244632278947084,0.311517491942479,0.195358246558451,0.177124741470803,0.142569229402946,0.172316041596946,0.482774022966316,0.3312098051495,-0.0786595071622553,0.168039318124001,0.809684136828538,0.659796011949426,0.3125,0.18822095965613608
chr2_71280000_71760000,0.501159166353698,0.683675137702867,0.348095938564933,0.305539020740518,0.16129792824897,0.343382106545283,0.845946058337946,0.75331083859704,0.802265559937063,0.977313144213872,0.689388192357443,0.65529511642102,0.03125,0.39672826861801924
chr2_71760000_73200000,-0.596341488881806,-0.396553259376017,-0.321727260904476,-0.326264532817435,-0.302946186587883,-0.157624877566977,-0.229637680689751,-0.122580874019646,-0.421268522797635,-0.473874422224544,-0.113713969962816,0.0584141247029978,0.15625,0.13313271019053333
chr2_73200000_73560000,1.28566636223143,1.40004021744069,1.13019512151929,0.995722285255686,1.07265999112175,1.11526452028827,1.48575256308613,1.55046105207075,1.50477942746196,1.85788222288256,1.30576042793115,1.46153307265899,0.03125,0.3611033780390709
chr2_73560000_73840000,-0.147480614961235,-0.173979754316109,-0.612514613735773,-0.580463011880736,-0.4391045026462,-0.580306351257422,0.358578435107334,0.582951266719544,-0.017113919893025,0.228204969200176,-0.502579567557899,-0.496284018549331,0.0625,0.44793433563737894
chr2_73840000_74920000,1.10864070189452,1.12123612687639,0.462193603563142,0.443806827491029,0.612813924678949,0.518820842883766,1.36444715954914,1.22342462116535,1.13447315388645,1.31512935344043,1.08143947380451,1.04648513394154,0.03125,0.4829811447332707
chr2_74920000_75200000,1.78926673821722,1.49331463896336,1.55385352972182,1.87563478052288,1.99669924494949,1.92037857488759,1.54108203717734,0.991107620900578,1.79335063488848,1.73531672142387,1.84269775178647,2.07359415567115,0.4375,-0.1086664309024119
chr2_80280000_80520000,-1.30551020739185,-1.33799917035919,-1.76111301551222,-1.69240140561237,-1.61153001888613,-0.0966176199621094,-1.0164440751305,-0.854189489419064,-1.25338538506162,-1.10485547704251,-0.342327237476042,-1.71424793969033,0.4375,0.25328697231730035
chr2_83680000_84640000,-0.776923829991305,-1.33799917035919,-0.812895518961043,-0.916060171983846,-0.612114182252098,-0.763685817386856,-1.0164440751305,-0.854189489419064,-1.25338538506162,-1.10485547704251,-0.523656290090701,-0.825800384313313,0.6875,-0.05977540168722828
chr2_84640000_85240000,1.14560917056414,1.17535423372047,0.705287064704704,0.719598575297393,1.35542674934477,1.26770764687519,0.985775079723878,0.729168975234122,1.30464763754601,1.48663244516762,1.58713168578745,1.62726736838673,0.3125,0.225273291889857
chr2_85240000_85560000,1.1505926024635,0.789950262502954,1.37049991783662,1.53394188170335,1.11693181804961,1.26624595108227,0.491077742485798,1.200786565793,0.729110368066203,0.200662377733108,1.59442800445396,1.37932146004721,0.4375,-0.2721293191765043
chr2_85560000_85920000,2.30839889352663,2.13129889118573,2.16159761233833,2.14603968292883,2.09933221358786,1.99889172532544,2.33929771150316,2.37375081135088,2.49382014851329,2.48429254096481,2.25485837467985,2.38366362944447,0.03125,0.24735403292727387
chr2_86480000_86720000,1.17844080033036,0.955063029979226,0.864404656503874,1.04266185883389,1.82268844870969,1.74621307590161,1.27336250745188,1.01258992037247,0.352408959326523,0.5965531365711,1.91074423713056,1.84191289767346,1.0,-0.10365003528877614
